iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment;EDGEitems;EDGE_buildings
GASWKSGS;TOTENGY;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
GASWKSGS;TOTIND;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
GASWKSGS;TOTOTHER;;;;;;;
GASWKSGS;TOTTRANF;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
GASWKSGS;TOTTRANS;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
GASWKSGS;TPATFUEL;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
GASWKSGS;TRANSEQ;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
GASWKSGS;WOODPRO;;;;;This product is an output of a coke oven or blast furnaces. Since these outputs are attributed to inputs of coke ovens and blast furnaces in the tool_fix_IEA_data_for_Industry_subsectors function, they do not need to be mapped anymore.;;
GEOTHERM;AGRICULT;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;feagrelec;
GEOTHERM;AUTOCHP;;;;;;;
GEOTHERM;AUTOELEC;;;;;;;
GEOTHERM;AUTOHEAT;;;;;;;
GEOTHERM;CHEMICAL;seel;feelwlth_chemicals;tdelwlth_chemicals;0.3;;;
GEOTHERM;COMMPUB;seel;feelcb;tdelb;0.3;;feserelec;elec
GEOTHERM;CONSTRUC;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;DISTLOSS;pegeo;sehe;geohe;-1;;;
GEOTHERM;ELAUTOC;;;;;;;
GEOTHERM;ELAUTOE;;;;;;;
GEOTHERM;ELMAINC;;;;;;;
GEOTHERM;ELMAINE;;;;;;;
GEOTHERM;ELOUTPUT;pegeo;seel;geohdr;1;;;
GEOTHERM;EPOWERPLT;;;;;;;
GEOTHERM;FISHING;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;feagrelec;
GEOTHERM;FOODPRO;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;HEATOUT;pegeo;sehe;geohe;1;;;
GEOTHERM;HEAUTOC;;;;;;;
GEOTHERM;HEAUTOH;;;;;;;
GEOTHERM;HEMAINC;;;;;;;
GEOTHERM;HEMAINH;;;;;;;
GEOTHERM;INDPROD;;;;;;;
GEOTHERM;INONSPEC;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;IRONSTL;seel;feel_steel;tdel_steel;0.3;;;
GEOTHERM;MACHINE;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;MAINCHP;;;;;;;
GEOTHERM;MAINELEC;;;;;;;
GEOTHERM;MAINHEAT;;;;;;;
GEOTHERM;MANUFACT;;;;;;;
GEOTHERM;MINING;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;NONFERR;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;NONMET;seel;feel_cement;tdel_cement;0.3;;;
GEOTHERM;ONONSPEC;seel;feelcb;tdelb;0.3;;feothelec;
GEOTHERM;PAPERPRO;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;RESIDENT;seel;feelcb;tdelb;0.3;;fereselec;elec
GEOTHERM;STATDIFF;;;;;;;
GEOTHERM;TES;;;;;;;
GEOTHERM;TEXTILES;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;TFC;pegeo;seel;geohe;-0.3;;;
GEOTHERM;TFC;pegeo;seel;geohe;-0.3;;;
GEOTHERM;TFC;pegeo;sehe;geohe;1;;;
GEOTHERM;TFC;pegeo;sehe;geohe;1;;;
GEOTHERM;TOTENGY;;;;;;;
GEOTHERM;TOTIND;;;;;;feindelec;
GEOTHERM;TOTOTHER;;;;;;;
GEOTHERM;TOTTRANF;;;;;;;
GEOTHERM;TRANSEQ;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
GEOTHERM;WOODPRO;seel;feelwlth_otherInd;tdelwlth_otherInd;0.3;;;
HARDCOAL;AGRICULT;sesofos;feso_otherInd;tdso_otherInd;1;;feagrsolid;
HARDCOAL;AUTOCHP;;;;;;;
HARDCOAL;AUTOELEC;;;;;;;
HARDCOAL;AUTOHEAT;;;;;;;
HARDCOAL;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;;;
HARDCOAL;COMMPUB;sesofos;fesob;tdfossob;1;;fesercoal;coal
HARDCOAL;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
HARDCOAL;DOMESNAV;;;;;;;
HARDCOAL;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
HARDCOAL;EGASWKS;;;;;;;
HARDCOAL;ELAUTOC;pecoal;seel;coalchp;1;;;
HARDCOAL;ELAUTOE;pecoal;seel;pc;1;;;
HARDCOAL;ELMAINC;pecoal;seel;coalchp;1;;;
HARDCOAL;ELMAINE;pecoal;seel;pc;1;;;
HARDCOAL;ELOUTPUT;;;;;;;
HARDCOAL;EMINES;;;;;;;
HARDCOAL;ENONSPEC;;;;;;;
HARDCOAL;EPATFUEL;;;;;;;
HARDCOAL;EPOWERPLT;;;;;;;
HARDCOAL;EREFINER;;;;;;;
HARDCOAL;EXPORTS;;;;;;;
HARDCOAL;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;HEATOUT;;;;;;;
HARDCOAL;HEAUTOC;pecoal;sehe;coalchp;1;;;
HARDCOAL;HEAUTOH;pecoal;sehe;coalhp;1;;;
HARDCOAL;HEMAINC;pecoal;sehe;coalchp;1;;;
HARDCOAL;HEMAINH;pecoal;sehe;coalhp;1;;;
HARDCOAL;IMPORTS;;;;;;;
HARDCOAL;INDPROD;;;;;;;
HARDCOAL;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;IRONSTL;sesofos;feso_steel;tdso_steel;1;;;
HARDCOAL;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;MAINCHP;;;;;;;
HARDCOAL;MAINELEC;;;;;;;
HARDCOAL;MAINHEAT;;;;;;;
HARDCOAL;MANUFACT;;;;;;;
HARDCOAL;MARBUNK;;;;;;;
HARDCOAL;MINING;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;NECHEM;;;;;;;
HARDCOAL;NEINTREN;;;;;;;
HARDCOAL;NEOTHER;;;;;;;
HARDCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;fenonsolid;
HARDCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;
HARDCOAL;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
HARDCOAL;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;NONMET;sesofos;feso_cement;tdso_cement;1;;;
HARDCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;;feothsolid;
HARDCOAL;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;;feindsolid;
HARDCOAL;RAIL;rep_sesofos;rep_feso;rep_rail;1;;;
HARDCOAL;RESIDENT;sesofos;fesob;tdfossob;1;;ferescoal;coal
HARDCOAL;STATDIFF;;;;;;;
HARDCOAL;STOCKCHA;;;;;;;
HARDCOAL;TBKB;;;;;;;
HARDCOAL;TBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
HARDCOAL;TBLENDGAS;;;;;;;
HARDCOAL;TCOALLIQ;;;;;;;
HARDCOAL;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
HARDCOAL;TES;;;;;;;
HARDCOAL;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;TFC;pecoal;sesofos;coaltr;1;;;
HARDCOAL;TGASWKS;;;;;;;
HARDCOAL;TNONSPEC;;;;;;;
HARDCOAL;TOTENGY;;;;;;;
HARDCOAL;TOTIND;;;;;;feindsolid;
HARDCOAL;TOTOTHER;;;;;;;
HARDCOAL;TOTTRANF;;;;;;;
HARDCOAL;TOTTRANS;;;;;;;
HARDCOAL;TPATFUEL;;;;;;;
HARDCOAL;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;;;
HARDCOAL;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
HEAT;AGRICULT;sehe;fehe_otherInd;tdhe_otherInd;1;;feagrheat;
HEAT;AUTOCHP;;;;;;;
HEAT;AUTOELEC;;;;;;;
HEAT;AUTOHEAT;;;;;;;
HEAT;CHEMICAL;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;COMMPUB;sehe;feheb;tdheb;1;;feserheat;heat
HEAT;CONSTRUC;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;DISTLOSS;;;;;;;
HEAT;DOMESNAV;;;;;;;
HEAT;EBIOGAS;;;;;;;
HEAT;EBKB;;;;;;;
HEAT;EBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
HEAT;ECOALLIQ;;;;;;;
HEAT;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
HEAT;EGASWKS;;;;;;;
HEAT;ELAUTOC;;;;;;;
HEAT;ELAUTOE;;;;;;;
HEAT;ELMAINC;;;;;;;
HEAT;ELMAINE;;;;;;;
HEAT;ELNG;;;;;;;
HEAT;ELOUTPUT;;;;;;;
HEAT;EMINES;;;;;;;
HEAT;ENONSPEC;;;;;;;
HEAT;ENUC;;;;;;;
HEAT;EOILGASEX;;;;;;;
HEAT;EPATFUEL;;;;;;;
HEAT;EPOWERPLT;sehe;fehe_otherInd;tdhe_otherInd;-1;;feindheat;
HEAT;EREFINER;sehe;fehe_otherInd;tdhe_otherInd;-1;;feindheat;
HEAT;EXPORTS;;;;;;;
HEAT;FISHING;sehe;fehe_otherInd;tdhe_otherInd;1;;feagrheat;
HEAT;FOODPRO;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;HEATOUT;;;;;;;
HEAT;HEAUTOC;;;;;;;
HEAT;HEAUTOH;;;;;;;
HEAT;HEMAINC;;;;;;;
HEAT;HEMAINH;;;;;;;
HEAT;IMPORTS;;;;;;;
HEAT;INDPROD;;;;;;;
HEAT;INONSPEC;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;IRONSTL;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;MACHINE;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;MAINCHP;;;;;;;
HEAT;MAINELEC;;;;;;;
HEAT;MAINHEAT;;;;;;;
HEAT;MANUFACT;;;;;;;
HEAT;MINING;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;NECHEM;;;;;;;
HEAT;NEINTREN;;;;;;;
HEAT;NEOTHER;;;;;;;
HEAT;NONENUSE;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;NONFERR;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;NONMET;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;ONONSPEC;sehe;feheb;tdheb;1;;feothheat;
HEAT;PAPERPRO;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;RAIL;;;;;;;
HEAT;RESIDENT;sehe;feheb;tdheb;1;;feresheat;heat
HEAT;STATDIFF;;;;;;;
HEAT;STOCKCHA;;;;;;;
HEAT;TBOILER;;;;;;;
HEAT;TELE;;;;;;;
HEAT;TES;;;;;;;
HEAT;TEXTILES;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;TFC;;;;;;;
HEAT;TGASWKS;;;;;;;
HEAT;THEAT;;;;;;;
HEAT;TNONSPEC;;;;;;;
HEAT;TOTENGY;;;;;;;
HEAT;TOTIND;;;;;;feindheat;
HEAT;TOTOTHER;;;;;;;
HEAT;TOTTRANF;;;;;;;
HEAT;TOTTRANS;;;;;;;
HEAT;TPATFUEL;;;;;;;
HEAT;TRANSEQ;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEAT;TRANSFER;;;;;;;
HEAT;TREFINER;;;;;;;
HEAT;TRNONSPE;;;;;;;
HEAT;WOODPRO;sehe;fehe_otherInd;tdhe_otherInd;1;;;
HEATNS;ELMAINC;;;;;;;
HEATNS;ELMAINE;;;;;;;
HEATNS;HEATOUT;;;;;;;
HEATNS;HEMAINC;;;;;;;
HEATNS;HEMAINH;;;;;;;
HYDRO;AUTOELEC;;;;;;;
HYDRO;ELAUTOC;;;;;;;
HYDRO;ELAUTOE;;;;;;;
HYDRO;ELMAINC;;;;;;;
HYDRO;ELMAINE;;;;;;;
HYDRO;ELOUTPUT;pehyd;seel;hydro;1;;;
HYDRO;HEAUTOC;;;;;;;
HYDRO;HEMAINC;;;;;;;
HYDRO;INDPROD;;;;;;;
HYDRO;MAINELEC;;;;;;;
HYDRO;TES;;;;;;;
HYDRO;TOTTRANF;;;;;;;
INDWASTE;AGRICULT;sesobio;feso_otherInd;tdso_otherInd;1;;feagrsolid;
INDWASTE;AUTOCHP;;;;;;;
INDWASTE;AUTOELEC;;;;;;;
INDWASTE;AUTOHEAT;;;;;;;
INDWASTE;CHEMICAL;sesobio;feso_chemicals;tdso_chemicals;1;;;
INDWASTE;COMMPUB;sesobio;fesob;tdbiosob;1;;feserbio;biomod
INDWASTE;CONSTRUC;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;DISTLOSS;pebiolc;sesobio;biotr;-1;;;
INDWASTE;DOMESNAV;;;;;;;
INDWASTE;EBKB;;;;;;;
INDWASTE;EBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
INDWASTE;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
INDWASTE;EGASWKS;;;;;;;
INDWASTE;ELAUTOC;pebiolc;seel;biochp;1;;;
INDWASTE;ELAUTOE;pebiolc;seel;bioigcc;1;;;
INDWASTE;ELMAINC;pebiolc;seel;biochp;1;;;
INDWASTE;ELMAINE;pebiolc;seel;bioigcc;1;;;
INDWASTE;ELOUTPUT;;;;;;;
INDWASTE;EMINES;;;;;;;
INDWASTE;ENONSPEC;pebiolc;sesobio;biotr;-1;;;
INDWASTE;EPOWERPLT;;;;;;;
INDWASTE;EREFINER;;;;;;;
INDWASTE;EXPORTS;;;;;;;
INDWASTE;FOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;HEATOUT;;;;;;;
INDWASTE;HEAUTOC;pebiolc;sehe;biochp;1;;;
INDWASTE;HEAUTOH;pebiolc;sehe;biohp;1;;;
INDWASTE;HEMAINC;pebiolc;sehe;biochp;1;;;
INDWASTE;HEMAINH;pebiolc;sehe;biohp;1;;;
INDWASTE;IMPORTS;;;;;;;
INDWASTE;INDPROD;;;;;;;
INDWASTE;INONSPEC;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;IRONSTL;sesobio;feso_steel;tdso_steel;1;;;
INDWASTE;MACHINE;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;MAINCHP;;;;;;;
INDWASTE;MAINELEC;;;;;;;
INDWASTE;MAINHEAT;;;;;;;
INDWASTE;MANUFACT;;;;;;;
INDWASTE;MINING;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;NECHEM;;;;;;;
INDWASTE;NEINTREN;;;;;;;
INDWASTE;NEOTHER;;;;;;;
INDWASTE;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;;;
INDWASTE;NONFERR;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;NONMET;sesobio;feso_cement;tdso_cement;1;;;
INDWASTE;ONONSPEC;sesobio;fesob;tdbiosob;1;;feothsolid;
INDWASTE;PAPERPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;RAIL;sesobio;feso_otherInd;tdso_otherInd;1;;feindsolid;
INDWASTE;RAIL;rep_sesobio;rep_feso;rep_rail;1;;;
INDWASTE;RESIDENT;sesobio;fesob;tdbiosob;1;;feresbiomod;biomod
INDWASTE;STATDIFF;;;;;;;
INDWASTE;STOCKCHA;;;;;;;
INDWASTE;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
INDWASTE;TES;;;;;;;
INDWASTE;TEXTILES;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;TFC;pebiolc;sesobio;biotr;1;;;
INDWASTE;TGASWKS;;;;;;;
INDWASTE;TNONSPEC;;;;;;;
INDWASTE;TOTENGY;;;;;;;
INDWASTE;TOTIND;;;;;;feindsolid;
INDWASTE;TOTOTHER;;;;;;;
INDWASTE;TOTTRANF;;;;;;;
INDWASTE;TOTTRANS;;;;;;;
INDWASTE;TRANSEQ;sesobio;feso_otherInd;tdso_otherInd;1;;;
INDWASTE;WOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;;;
JETGAS;AVBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
JETGAS;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
JETGAS;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
JETGAS;AVBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
JETGAS;AVBUNK;peoil;seliqfos;refliq;-1;;;
JETGAS;AVBUNK;peoil;seliqfos;refliq;-1;;;
JETGAS;AVBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
JETGAS;AVBUNK;rep_seliq;rep_fedie;rep_intnav;-1;;;
JETGAS;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
JETGAS;DOMESAIR;seliqfos;fedie;tdfosdie;1;;fetraliquid;
JETGAS;DOMESAIR;rep_seliqfos;rep_fedie;rep_domair;1;;;
JETGAS;EREFINER;;;;;;;
JETGAS;EXPORTS;;;;;;;
JETGAS;IMPORTS;;;;;;;
JETGAS;STATDIFF;;;;;;;
JETGAS;STOCKCHA;;;;;;;
JETGAS;TES;;;;;;;
JETGAS;TFC;peoil;seliqfos;refliq;1;;;
JETGAS;TOTENGY;;;;;;;
JETGAS;TOTOTHER;;;;;;;
JETGAS;TOTTRANF;;;;;;;
JETGAS;TOTTRANS;;;;;;;
JETGAS;TRANSFER;;;;;;;
JETGAS;TREFINER;;;;;;;
LIGNITE;AGRICULT;sesofos;feso_otherInd;tdso_otherInd;1;;feagrsolid;
LIGNITE;AUTOCHP;;;;;;;
LIGNITE;AUTOELEC;;;;;;;
LIGNITE;AUTOHEAT;;;;;;;
LIGNITE;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;;;
LIGNITE;COMMPUB;sesofos;fesob;tdfossob;1;;fesercoal;coal
LIGNITE;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
LIGNITE;DOMESNAV;;;;;;;
LIGNITE;EBKB;;;;;;;
LIGNITE;EGASWKS;;;;;;;
LIGNITE;ELAUTOC;pecoal;seel;coalchp;1;;;
LIGNITE;ELAUTOE;pecoal;seel;pc;1;;;
LIGNITE;ELMAINC;pecoal;seel;coalchp;1;;;
LIGNITE;ELMAINE;pecoal;seel;pc;1;;;
LIGNITE;ELOUTPUT;;;;;;;
LIGNITE;EMINES;;;;;;;
LIGNITE;ENONSPEC;;;;;;;
LIGNITE;EPATFUEL;;;;;;;
LIGNITE;EPOWERPLT;;;;;;;
LIGNITE;EREFINER;;;;;;;
LIGNITE;EXPORTS;;;;;;;
LIGNITE;FISHING;sesofos;feso_otherInd;tdso_otherInd;1;;feagrsolid;
LIGNITE;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;HEATOUT;;;;;;;
LIGNITE;HEAUTOC;pecoal;sehe;coalchp;1;;;
LIGNITE;HEAUTOH;pecoal;sehe;coalhp;1;;;
LIGNITE;HEMAINC;pecoal;sehe;coalchp;1;;;
LIGNITE;HEMAINH;pecoal;sehe;coalhp;1;;;
LIGNITE;IMPORTS;;;;;;;
LIGNITE;INDPROD;;;;;;;
LIGNITE;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;IRONSTL;sesofos;feso_steel;tdso_steel;1;;;
LIGNITE;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;MAINCHP;;;;;;;
LIGNITE;MAINELEC;;;;;;;
LIGNITE;MAINHEAT;;;;;;;
LIGNITE;MANUFACT;;;;;;;
LIGNITE;MINING;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;NECHEM;;;;;;;
LIGNITE;NEINTREN;;;;;;;
LIGNITE;NEOTHER;;;;;;;
LIGNITE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;fenonsolid;
LIGNITE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;;;
LIGNITE;NONENUSE;rep_seliq;rep_feho;rep_nonenergy;1;;;
LIGNITE;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;NONMET;sesofos;feso_cement;tdso_cement;1;;;
LIGNITE;ONONSPEC;sesofos;fesob;tdfossob;1;;feothsolid;
LIGNITE;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;;feindsolid;
LIGNITE;RAIL;rep_sesofos;rep_feso;rep_rail;1;;;
LIGNITE;RESIDENT;sesofos;fesob;tdfossob;1;;ferescoal;coal
LIGNITE;STATDIFF;;;;;;;
LIGNITE;STOCKCHA;;;;;;;
LIGNITE;TBKB;;;;;;;
LIGNITE;TBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
LIGNITE;TCOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
LIGNITE;TES;;;;;;;
LIGNITE;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;TFC;pecoal;sesofos;coaltr;1;;;
LIGNITE;TGASWKS;;;;;;;
LIGNITE;TNONSPEC;;;;;;;
LIGNITE;TOTENGY;;;;;;;
LIGNITE;TOTIND;;;;;;feindsolid;
LIGNITE;TOTOTHER;;;;;;;
LIGNITE;TOTTRANF;;;;;;;
LIGNITE;TOTTRANS;;;;;;;
LIGNITE;TPATFUEL;;;;;;;
LIGNITE;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;;;
LIGNITE;TRANSFER;;;;;;;
LIGNITE;TRNONSPE;;;;;;;
LIGNITE;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;;;
LPG;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
LPG;AUTOCHP;;;;;;;
LPG;AUTOELEC;;;;;;;
LPG;AUTOHEAT;;;;;;;
LPG;AVBUNK;seliqfos;fedie;tdfosdie;-1;;fetraliquid;
LPG;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
LPG;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;
LPG;AVBUNK;peoil;seliqfos;refliq;-1;;fetraliquid;
LPG;AVBUNK;peoil;seliqfos;refliq;-1;;;
LPG;AVBUNK;peoil;seliqfos;refliq;-1;;;
LPG;AVBUNK;rep_seliq;rep_fedie;rep_bunkers;-1;;;
LPG;AVBUNK;rep_seliq;rep_fedie;rep_intav;-1;;;
LPG;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;;;
LPG;COMMPUB;seliqfos;fehob;tdfoshob;1;;feserliquid;petrol
LPG;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;DISTLOSS;peoil;seliqfos;refliq;-1;;;
LPG;DOMESAIR;seliqfos;fedie;tdfosdie;1;;fetraliquid;
LPG;DOMESAIR;rep_seliqfos;rep_fedie;rep_domair;1;;;
LPG;DOMESNAV;seliqfos;fedie;tdfosdie;1;;fetraliquid;
LPG;DOMESNAV;rep_liqfos;rep_fedie;rep_domnav;1;;;
LPG;EBLASTFUR;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
LPG;ECOKEOVS;;;;;This flow is an input or output of coke ovens or blast furnaces that is already accounted for under IRONSTL after the tool_fix_IEA_data_for_Industry_subsectors function. Hence, it does not need to be mapped anymore.;;
LPG;EGASWKS;;;;;;;
LPG;ELAUTOC;;;;;;;
LPG;ELAUTOE;peoil;seel;dot;1;;;
LPG;ELMAINC;;;;;;;
LPG;ELMAINE;peoil;seel;dot;1;;;
LPG;ELOUTPUT;;;;;;;
LPG;EMINES;;;;;;;
LPG;ENONSPEC;;;;;;;
LPG;EOILGASEX;;;;;;;
LPG;EPATFUEL;;;;;;;
LPG;EPOWERPLT;;;;;;;
LPG;EREFINER;;;;;;;
LPG;EXPORTS;;;;;;;
LPG;FISHING;seliqfos;feli_otherInd;tdli_otherInd;1;;feagrliquid;
LPG;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;HEATOUT;;;;;;;
LPG;HEAUTOC;;;;;;;
LPG;HEAUTOH;;;;;;;
LPG;HEMAINC;;;;;;;
LPG;HEMAINH;;;;;;;
LPG;IMPORTS;;;;;;;
LPG;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;IRONSTL;seliqfos;feli_steel;tdli_steel;1;;;
LPG;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;MAINCHP;;;;;;;
LPG;MAINELEC;;;;;;;
LPG;MAINHEAT;;;;;;;
LPG;MANUFACT;;;;;;;
LPG;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;;;
LPG;NECHEM;;;;;;;
LPG;NECONSTRUC;;;;;;;
LPG;NEFOODPRO;;;;;;;
LPG;NEIND;;;;;;;
LPG;NEINONSPEC;;;;;;;
